	Link	Name	average_score	space_score	position_score	quality_score	serve_score	price_score	address	district	views	review_count	price_range	open hours	close hours	suitable_time	last_pickup_time	prepare_time	holiday	type	capacity	style	suitable_with	serves	available
535	/ho-chi-minh/bun-dau-ha-noi-pho	Bún Đậu Hà Nội Phố - Hoa Hồng	7.2	6.3	7.3	7.7	7.0	7.4	45 Hoa Hồng, P. 2	Quận Phú Nhuận	18.0K	89	35.000đ - 66.000đ	08:30 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Bắc ,Hà Nội	Ăn gia đình,Họp nhóm	Bún	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
536	/ho-chi-minh/bun-dau-ha-noi-pho-van-hanh	Bún Đậu Hà Nội Phố - Vạn Hạnh	7.4	6.8	7.3	7.8	7.0	8.0	21 Vạn Hạnh, P. Tân Thành	Quận Tân Phú	587	4	30.000đ - 80.000đ	10:00 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn	Món Bắc ,Hà Nội	Ăn gia đình,Họp nhóm,Tiếp khách	Bún	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
537	/ho-chi-minh/vit-quay-vinh-phong	Vĩnh Phong - Cửa Hàng Vịt Quay	6.2	5.8	6.5	6.7	6.0	6.3	523 - 525 - 527 Phan Văn Trị, P. 7	Quận 5	57.6K	89	100.000đ - 1.100.000đ	05:30 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	5 người lớn                                    (Có chỗ cho trẻ em)	Món Á ,Món Trung Hoa		Thịt Gà,Heo quay,Vịt quay,Thịt Heo,Thịt Vịt	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
538	/ho-chi-minh/banh-can-phan-van-tri	Hồng Diên - Bánh Căn & Bánh Xèo	6.3	5.6	6.5	7.0	6.2	6.5	269 Nguyễn Văn Lượng, P. 10	Quận Gò Vấp	54.2K	67	20.000đ - 40.000đ	16:00 	 22:00	Buổi xế,Buổi  tối	22:00	Khoảng 10 - 15 phút	Nghỉ Tết Âm Lịch	Quán ăn	70 người lớn	Món Việt	Ăn gia đình,Họp nhóm,Ăn vặt,Ăn bình dân - Quán Cóc	Bánh - Kẹo,Ăn vặt - Ăn nhẹ,Bánh xèo,Bánh tằm,Bánh Căn	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
539	/ho-chi-minh/hoa-khai-nha-hang-chay	Hoa Khai - Nhà Hàng Chay	6.9	6.9	7.6	6.9	6.3	6.7	126 Nguyễn Cư Trinh, P. Nguyễn Cư Trinh	Quận 1	57.6K	78	25.000đ - 55.000đ	09:00 	 22:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	10:00 PM	Khoảng 15 - 20 phút	Các ngày lễ trong năm	Nhà hàng	50 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Ăn gia đình,Ăn chay,Takeaway - Mang về	Món nước,Mì,Lẩu,Món chay	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
540	/ho-chi-minh/ty-thy-goi-du-du-thai	Ty Thy - Gỏi Đu Đủ Thái	6.4	6.3	6.2	6.4	6.6	6.3	546 An Dương Vương, P. 10	Quận 6	65.1K	80	15.000đ - 50.000đ	12:00 	 21:00	Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	30 người lớn	Món Á ,Món Thái	Ăn gia đình,Họp nhóm,Takeaway - Mang về	Bún,Ăn vặt - Ăn nhẹ,Nem,Cá/bò viên,Thức uống	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc ', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
541	/ho-chi-minh/lau-long-bo-nhat-ban-motsunabe-rakutenchi-le-thanh-ton	Lẩu Lòng Bò Nhật Bản - Motsunabe Rakutenchi - Lê Thánh Tôn	7.2	6.8	6.8	7.5	8.1	6.8	8/16 Lê Thánh Tôn, P. Bến Nghé	Quận 1	7.6K	70	50.000đ - 300.000đ	16:00 	 21:00	Buổi xế,Buổi  tối	10:30 PM	Khoảng 5 - 15 phút	Các ngày lễ trong năm	Nhà hàng	100 người lớn	Món Á ,Món Nhật	Ăn gia đình,Hẹn hò,Họp nhóm,Tiếp khách	Thịt Bò,Lẩu,Sushi & Sashimi	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng ', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
542	/ho-chi-minh/nang-cua-nguyen-van-thu	NÀNG CUA - NGUYỄN VĂN THỦ	9.6	9.5	9.4	9.7	9.7	9.6	207/12 Nguyễn Văn Thủ. P. Đa Kao	Quận 1	1.5K	85	79.000đ - 450.000đ	10:00 	 22:00	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Việt	Ăn gia đình,Hẹn hò,Họp nhóm,Tiếp khách,Giao tận nơi,Ăn vặt,Takeaway - Mang về	Tôm,Cua - Ghẹ,Hải sản,Lẩu,Cá,Nghêu - Sò - Ốc ,Mực,Hàu	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
543	/ho-chi-minh/che-sinh-vien-ngo-gia-tu	Chè Sinh Viên 007	7.0	6.3	6.9	7.1	6.8	8.1	007 Lô R, Chung Cư Ngô Gia Tự, P. 3	Quận 10	41.8K	85	7.000đ - 20.000đ	14:00 	 23:00	Buổi xế,Buổi  tối	21:30	Khoảng 7 - 15 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè,Café/Dessert	20 người lớn	Món Việt	Takeaway - Mang về,Ăn bình dân - Quán Cóc	Chè,Món nước,Bánh - Kẹo,Café - Kem,Bánh bèo,Ăn vặt - Ăn nhẹ,Nem	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
544	/ho-chi-minh/luong-ky-mi-gia	Lương Ký Mì Gia	6.8	6.3	7.0	7.7	6.7	6.4	1 Huỳnh Mẫn Đạt, P.19	Quận Bình Thạnh	57.3K	84	50.000đ - 110.000đ	15:00 	 23:30	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Á ,Món Trung Hoa	Ăn gia đình	Bún,Hủ tiếu,Mì,Hoành Thánh - Vằn Thắn,Thịt Vịt,Sủi cảo	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
545	/ho-chi-minh/bo-ne-hai-chi-em-xuan-dieu	Bò Né Hai Chị Em - Xuân Diệu	5.5	5.8	6.2	5.1	5.2	5.3	14 Xuân Diệu, P 4	Quận Tân Bình	29.3K	124	40.000đ - 77.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 3 - 10 phút	Các ngày lễ trong năm	Quán ăn	180 người lớn	Món Việt	Ăn gia đình,Họp nhóm	Thịt Bò,Beefsteak - Bò né	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
546	/ho-chi-minh/bo-ne-hai-chi-em-quang-trung	Bò Né Hai Chị Em - Quang Trung	5.6	6.4	6.3	5.1	4.8	5.6	460 Quang Trung, P. 10	Quận Gò Vấp	20.9K	95	50.000đ - 110.000đ	06:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi  tối	09:30 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Quán ăn	100 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Ăn gia đình,Họp nhóm	Thịt Bò,Beefsteak - Bò né	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô ', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
547	/ho-chi-minh/bo-ne-2-chi-em-duong-d-2	Bò Né 2 Chị Em - Đường D2	5.4	5.6	6.2	5.0	4.9	5.3	128 Đường D2, P. 25	Quận Bình Thạnh	8.6K	45	26.000đ - 44.000đ	07:00 	 21:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	08:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Quán ăn	50 người lớn	Món Việt	Ăn gia đình	Thịt Bò,Beefsteak - Bò né	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
548	/ho-chi-minh/con-soi-cach-mang-thang-8	Con Sói - Cách Mạng Tháng 8	8.5	7.7	8.6	8.6	8.8	9.0	194 Cách Mạng Tháng 8, P. 10	Quận 3	4.2K	83	20.000đ - 20.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè		Món Việt	Takeaway - Mang về	Thức uống,Trà sữa,Sữa	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
549	/ho-chi-minh/con-soi-nguyen-dinh-chieu	Con Sói - Nguyễn Đình Chiểu	7.8	7.1	8.0	7.9	8.0	8.2	301 Nguyễn Đình Chiểu, P. 5	Quận 3	11.1K	93	20.000đ - 20.000đ	10:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè		Món Việt	Takeaway - Mang về	Trà,Thức uống,Trà sữa,Sữa	['Có giao hàng', 'Cho mua về ', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Có khu vực hút thuốc', 'Có chiếu bóng đá']
550	/ho-chi-minh/con-soi-pham-hong-thai	Con Sói - Phạm Hồng Thái	6.7	6.0	6.9	6.8	6.7	7.3	88 Phạm Hồng Thái, P. Bến Thành	Quận 1	1.7K	20	20.000đ - 30.000đ	09:00 	 23:00	Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn	Món Việt	Giao tận nơi,Takeaway - Mang về	Thức uống,Trà sữa,Sữa	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
551	/ho-chi-minh/con-soi-huynh-van-banh	Con Sói - Huỳnh Văn Bánh	8.6	7.9	8.2	9.0	8.8	9.0	172 Huỳnh Văn Bánh, P. 12	Quận Phú Nhuận	2.5K	76	20.000đ - 30.000đ	09:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert		Món Việt	Takeaway - Mang về	Thức uống,Sữa	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
552	/ho-chi-minh/con-soi-sua-tuoi-tran-chau-duong-den-nguyen-van-bao	Con Sói - Sữa Tươi Trân Châu Đường Đen - Nguyễn Văn Bảo	6.4	5.0	8.3	5.3	5.0	8.3	12 Nguyễn Văn Bảo, P. 4	Quận Gò Vấp	274	3	20.000đ - 30.000đ	07:00 	 20:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 3 - 5 phút	Các ngày lễ trong năm	Café/Dessert		Món Việt	Họp nhóm,Takeaway - Mang về	Trà,Thức uống,Trà sữa,Sữa	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
553	/ho-chi-minh/con-soi-lac-long-quan	Con Sói - Lạc Long Quân	8.8	8.1	8.5	8.9	9.1	9.6	187 Lạc Long Quân, P. 3	Quận 11	378	38	20.000đ - 20.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 7 - 10 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn	Món Việt	Hẹn hò,Họp nhóm,Takeaway - Mang về	Trà,Sữa,Trà sữa	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
554	/ho-chi-minh/con-soi-hau-giang	Con Sói - Hậu Giang	9.1	8.7	8.7	9.0	9.6	9.7	71 Hậu Giang, P. 5	Quận 6	322	29	20.000đ - 20.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối		Khoảng 5 - 10 phút	Các ngày lễ trong năm	Café/Dessert	30 người lớn	Món Việt	Họp nhóm,Tiếp khách,Giao tận nơi,Takeaway - Mang về	Thức uống,Trà sữa,Sữa	['Có wifi ', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
555	/ho-chi-minh/con-soi-tan-hoa-dong	Con Sói - Tân Hòa Đông		--	--	--	--	--	33C Tân Hòa Đông, P. 14	Quận 6	76	0	30.000đ - 40.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối				Café/Dessert					['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
556	/ho-chi-minh/con-soi-cong-hoa	Con Sói - Cộng Hòa		--	--	--	--	--	2B1 Cộng Hòa, P. 2	Quận Tân Bình	64	0	20.000đ - 40.000đ	09:00 	 23:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối,Buổi  khuya				Café/Dessert					['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
557	/ho-chi-minh/con-soi-ho-thi-ky	Con Sói - Hồ Thị Kỷ		--	--	--	--	--	107 Hồ Thị Kỷ, P. 1	Quận 10	45	0	20.000đ - 70.000đ	07:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối				Café/Dessert					['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
558	/ho-chi-minh/bo-la-lot-quan-7	Bò Lá Lốt - Tân Quy	5.7	4.9	5.6	6.4	4.9	6.9	47/20 Đường Số 2, P. Tân Quy	Quận 7	34.2K	118	22.000đ - 55.000đ	17:00 	 23:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối,Buổi  khuya	10:30 PM	Khoảng 5 - 10 phút	Các ngày lễ trong năm	Ăn vặt/vỉa hè,Quán ăn	40 người lớn                                    (Có chỗ cho trẻ em)	Món Việt	Ăn gia đình,Ăn vặt	Thịt Bò,Bò lá lốt,Ăn vặt - Ăn nhẹ	['Có wifi', 'Có giao hàng', 'Có máy lạnh & điều hòa', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời ', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí ', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
559	/ho-chi-minh/the-maker-concept-cafe	The Maker Concept Cafe	7.5	8.1	8.1	7.1	7.5	6.8	Tầng 3, 42 Nguyễn Huệ	Quận 1	16.2K	70	30.000đ - 80.000đ	08:00 	 22:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	09:30 PM	Khoảng 5 - 7 phút	Các ngày lễ trong năm	Café/Dessert	50 người lớn	Món Việt	Hẹn hò,Họp nhóm,Thư giãn,Takeaway - Mang về	Café - Kem,Ăn vặt - Ăn nhẹ,Thức uống	['Có wifi ', 'Có giao hàng', 'Có máy lạnh & điều hòa ', 'Cho mua về ', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước', 'Có bàn ngoài trời', 'Có phòng riêng ', 'Có chỗ chơi cho trẻ em', 'Có karaoke', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá', 'Có nhạc sống']
560	/ho-chi-minh/canopee-com-mi-tron-salad-nguyen-canh-chan	Canopee - Cơm, Mì Trộn, Salad - Nguyễn Cảnh Chân	7.7	7.1	7.7	8.0	7.9	7.7	Tk40/10 Nguyễn Cảnh Chân, P. Cầu Kho	Quận 1	12.5K	108	25.000đ - 45.000đ	08:00 	 15:00	Buổi sáng,Buổi  trưa,Buổi xế,Buổi  tối	19:30			Quán ăn,Shop Online		Món Việt		Salad,Cơm văn phòng,Cơm	['Có wifi', 'Có giao hàng ', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Nên đặt trước ', 'Có bàn ngoài trời', 'Có phòng riêng', 'Có chỗ chơi cho trẻ em', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có lò sưởi', 'Có hỗ trợ người khuyết tật', 'Có chiếu bóng đá']
