,_id,name,review_count,address,district,average_score,views,food_list,comment_list,position_score,space_score,quality_score,serve_score,price_score,food_link,opening_time,suitable_time,last_pick_up_time,prepare_time,holiday,type,capacity,style,suitable_with,serves,available,parking_lots,website,price_range
10,63340c7db53fc66fec0031b0,Kichi Kichi Lẩu Băng Chuyền - Quang Trung,483,"1 Quang Trung, P. 10",Quận Gò Vấp,9.1,48.9K,[],[],9.1,9.1,9.1,9.1,8.9,https://shopeefood.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-quang-trung?source_url=foody_ordernow_pc,Đang mở cửa  09:00 - 22:00,"Buổi trưa , Buổi xế , Buổi tối",09:30 PM,Khoảng 10 - 15 phút,Các ngày lễ trong năm,Nhà hàng,50 người lớn,"Món Á ,  Món Nhật","Ăn gia đình ,  Hẹn hò ,  Họp nhóm ,  Tiếp khách ,  Buffet","Thịt Gà ,  Thịt Bò ,  Thịt Heo ,  Hải sản ,  Lẩu","['Có wifi', 'Có máy lạnh & điều hòa', 'Nên đặt trước', 'Giữ xe máy miễn phí', 'Có xuất hóa đơn đỏ']",[],,119 đ - 199 đ
11,63340c81b53fc66fec0031b1,Bánh Bao Thọ Phát - Lâm Văn Bền,0,"105 Lâm Văn Bền, P. Tân Thuận Tây",Quận 7,_._,129,[],[],-1,-1,-1,-1,-1,https://shopeefood.vn/ho-chi-minh/banh-bao-tho-phat-lam-van-ben?source_url=foody_ordernow_pc,Đang mở cửa  06:00 - 21:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,,,Quán ăn,,,,"Bánh mì ,  Hamburger ,  Bánh bao ,  Bánh - Kẹo ,  Dimsum ,  Fastfood - Thức ăn nhanh",[],[],,
12,63340c87b53fc66fec0031b2,Crystal Jade Kitchen - Aeon Mall Tân Phú,30,"Lô T22 - T35, Tầng 3 Aeon Mall Tân Phú, 30 Bờ Bao Tân Thắng, P. Sơn Kỳ",Quận Tân Phú,8.9,806,[],[],9.0,8.9,8.9,9.1,8.6,https://shopeefood.vn/ho-chi-minh/crystal-jade-kitchen-aeon-mall-tan-phu?source_url=foody_ordernow_pc,Đang mở cửa  10:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Nhà hàng,200 người lớn,"Món Á ,  Món Trung Hoa","Ăn gia đình ,  Họp nhóm ,  Tiếp khách","Thịt Bò ,  Thịt Heo ,  Hải sản ,  Món nước ,  Lẩu ,  Cá ,  Chân cánh gà nướng ,  Gà Hải Nam ,  Nghêu - Sò - Ốc ,  Hoành Thánh - Vằn Thắn ,  Gà ác/gà hầm ,  Dimsum","['Có wifi', 'Có máy lạnh & điều hòa', 'Nên đặt trước']","[{'name': 'Bãi Giữ Xe Aeon Mall Tân Phú', 'address': '30 Bờ Bao Tân Thắng, P. Sơn Kỳ, Quận Tân Phú, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:30-22:00', 'capacity': '- Sức chứa: 2000   - 100  '}]",,"50,000 đ - 200,000 đ"
13,63340c8eb53fc66fec0031b3,FoodFest - Con Gà Mái - Cơm Gà Phú Yên - NowFoodxCoca-Cola,0,111 Hoàng Hoa Thám,Quận Bình Thạnh,_._,47,[],[],-1,-1,-1,-1,-1,,Đang mở cửa  07:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,,,Quán ăn,,Món Việt,"Ăn gia đình ,  Họp nhóm","Thịt Gà ,  Gà rán ,  Cơm Chiên ,  Chè ,  Gà ta ,  Gà xối mỡ ,  Cơm văn phòng ,  Cơm","['Có wifi', 'Có giao hàng', 'Cho mua về', 'Giữ xe máy miễn phí']",[],,
14,63340c8fb53fc66fec0031b4,Kem Baskin Robbins - Vincom Landmark 81,0,"B1 - K2A Vincom Landmark 81, 772 Điện Biên Phủ, P. 22",Quận Bình Thạnh,_._,362,[],[],-1,-1,-1,-1,-1,https://shopeefood.vn/ho-chi-minh/kem-baskin-robbins-vincom-landmark-81?source_url=foody_ordernow_pc,Đang mở cửa  09:30 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Café/Dessert,40 người lớn,"Mỹ ,  Châu Mỹ","Hẹn hò ,  Họp nhóm ,  Takeaway - Mang về","Bánh sinh nhật/Bánh kem ,  Bánh - Kẹo ,  Café - Kem ,  Ăn vặt - Ăn nhẹ","['Có wifi', 'Cho mua về']",[],,
15,63340c98b53fc66fec0031b5,Gà rán và Mì Ý - Jollibee - Lê Văn Việt,20,"Vincom Plaza Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú",Tp. Thủ Đức,7.1,3.9K,[],[],7.0,6.9,6.9,7.5,7.5,https://shopeefood.vn/ho-chi-minh/ga-ran-va-mi-y-jollibee-le-van-viet?source_url=foody_ordernow_pc,Đang mở cửa  11:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",09:30 PM,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Quán ăn,50 người lớn,"Món Á ,  Philippines","Ăn gia đình ,  Giao tận nơi ,  Takeaway - Mang về","Thịt Gà ,  Gà rán ,  Hamburger ,  Thịt Bò ,  Ăn vặt - Ăn nhẹ ,  Nem ,  Fastfood - Thức ăn nhanh","['Có wifi', 'Có giao hàng', 'Cho mua về']",[],,
16,63340c9ab53fc66fec0031b6,Kichi Kichi Lẩu Băng Chuyền - Nguyễn Sơn,160,"2 Nguyễn Sơn, P. Phú Thọ Hòa",Quận Tân Phú,8.6,23.5K,[],[],8.6,8.5,8.7,8.7,8.3,https://shopeefood.vn/ho-chi-minh/kichi-kichi-lau-bang-chuyen-nguyen-son?source_url=foody_ordernow_pc,Đang mở cửa  10:00 - 22:00,"Buổi trưa , Buổi xế , Buổi tối",09:30 PM,Khoảng 10 - 15 phút,Các ngày lễ trong năm,Nhà hàng,150 người lớn,"Món Á ,  Món Nhật","Đãi tiệc ,  Ăn gia đình ,  Hẹn hò ,  Uống bia - Nhậu ,  Tiếp khách",Lẩu,"['Có wifi', 'Giữ xe máy miễn phí']",[],www.kichi.com.vn,
17,63340ca0b53fc66fec0031b7,Nhà Hàng Cơm Niêu Sài Gòn - Pasteur,0,"118 Pasteur, P. Bến Nghé",Quận 1,_._,916,[],[],-1,-1,-1,-1,-1,,Đang mở cửa  10:30 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 7 - 10 phút,Các ngày lễ trong năm,Nhà hàng,50 người lớn,Món Việt,"Ăn gia đình ,  Họp nhóm","Phở ,  Cơm Chiên ,  Đậu hũ ,  Chè ,  Cơm ,  Thức uống","['Có wifi', 'Có máy lạnh & điều hòa', 'Nên đặt trước']",[],,
18,63340ca2b53fc66fec0031b8,Clover Korean House Food,101,"2/2 Phan Liêm, P. Đa Kao",Quận 1,7.2,56.2K,[],[],7.1,7.0,7.4,7.6,6.8,https://shopeefood.vn/ho-chi-minh/clover-korean-house-food?source_url=foody_ordernow_pc,Đang mở cửa  09:00 - 21:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",08:30 PM,Khoảng 5 - 10 phút,Chủ nhật nghỉ,Quán ăn,30 người lớn,"Món Á ,  Món Hàn",,"Thịt Bò ,  Cơm","['Có wifi', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Giữ xe máy miễn phí']","[{'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám - Điện Biên Phủ', 'address': 'Điện Biên Phủ, P. Đa Kao, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 500    '}, {'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám', 'address': 'Hai Bà Trưng, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Công Viên Lê Văn Tám - Võ Thị Sáu', 'address': 'Võ Thị Sáu, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Diamond Plaza', 'address': '34 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 09:30-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Nhà Văn Hóa Thanh Niên', 'address': 'Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Đường Lê Duẩn', 'address': 'Lê Duẩn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-23:00', 'capacity': '- Sức chứa: 2000    '}]",,
19,63340caab53fc66fec0031b9,Steak Bin & Pizza - Trương Công Định,0,"63 Trương Công Định, P. 14",Quận Tân Bình,_._,120,[],[],-1,-1,-1,-1,-1,https://shopeefood.vn/ho-chi-minh/steak-bin-pizza-truong-cong-dinh?source_url=foody_ordernow_pc,Đang mở cửa  09:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,,,Quán ăn,,,,"Pizza & Pasta ,  Xúc xích ,  Fastfood - Thức ăn nhanh",[],[],,
20,63340caab53fc66fec0031ba,Bánh Canh Ghẹ - Cầu Bông,213,"2 Lê Văn Duyệt, P. 1",Quận Bình Thạnh,5.9,54.1K,[],[],6.3,5.4,6.3,5.9,5.6,https://shopeefood.vn/ho-chi-minh/banh-canh-ghe-cau-bong?source_url=foody_ordernow_pc,Đang mở cửa  11:00 - 22:00,"Buổi xế , Buổi tối",10:00 PM,Khoảng 10 - 15 phút,Các ngày lễ trong năm,Quán ăn,60 người lớn (Có chỗ cho trẻ em),Món Việt,Ăn bình dân - Quán Cóc,"Cua - Ghẹ ,  Hải sản ,  Món nước ,  Bánh canh","['Cho mua về', 'Giữ xe máy miễn phí']","[{'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám - Điện Biên Phủ', 'address': 'Điện Biên Phủ, P. Đa Kao, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 500    '}, {'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám', 'address': 'Hai Bà Trưng, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Công Viên Lê Văn Tám - Võ Thị Sáu', 'address': 'Võ Thị Sáu, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}]",,
21,63340caeb53fc66fec0031bb,Chị 3 - Bún Nước - Tô Hiến Thành,346,"495/2 Tô Hiến Thành, P. 14",Quận 10,6.8,67.9K,[],[],7.0,6.4,7.0,6.8,6.7,https://shopeefood.vn/ho-chi-minh/chi-3-bun-nuoc?source_url=foody_ordernow_pc,Đang mở cửa  09:00 - 21:30,"Buổi trưa , Buổi xế , Buổi tối",20:30,Khoảng 5 - 7 phút,Các ngày lễ trong năm,Quán ăn,30 người lớn,Món Việt,"Ăn gia đình ,  Ăn bình dân - Quán Cóc","Bún ,  Món nước ,  Cơm",['Cho mua về'],[],,
22,63340cafb53fc66fec0031bc,Crystal Jade Kitchen - Vincom Mega Mall,17,"L5-05-07 Vincom Mega Mall Thảo Điền, 161 Xa Lộ Hà Nội, P. Thảo Điền",Tp. Thủ Đức,8.6,944,[],[],8.4,8.8,8.8,8.4,8.4,https://shopeefood.vn/ho-chi-minh/crystal-jade-kitchen-vincom-mega-mall?source_url=foody_ordernow_pc,Đang mở cửa  10:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,Khoảng 10 - 15 phút,Các ngày lễ trong năm,Nhà hàng,100 người lớn,"Món Á ,  Món Trung Hoa","Ăn gia đình ,  Họp nhóm ,  Tiếp khách","Thịt Bò ,  Thịt Heo ,  Món nước ,  Lẩu ,  Cháo ,  Dimsum","['Có wifi', 'Có máy lạnh & điều hòa', 'Nên đặt trước']",[],,
23,63340cb4b53fc66fec0031bd,Sorrento Cafe - Cafe Lãng Mạn,120,"91/6 Hòa Hưng, P.12",Quận 10,7.2,82.3K,[],[],7.2,8.2,7.1,6.9,6.6,https://shopeefood.vn/ho-chi-minh/sorrento-cafe?source_url=foody_ordernow_pc,Đang mở cửa  07:00 - 23:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",10:30 PM,Khoảng 5 - 7 phút,Các ngày lễ trong năm,Café/Dessert,350 người lớn (Có chỗ cho trẻ em),Món Việt,"Hẹn hò ,  Họp nhóm ,  Tiếp khách ,  Thư giãn ,  Ngắm cảnh ,  Takeaway - Mang về ,  Nghe nhạc ,  Đọc sách - học bài ,  Tiếp khách sang trọng","Trà ,  Trà chanh ,  Café - Kem ,  Sinh tố - Nước ép ,  Cơm văn phòng ,  Ăn vặt - Ăn nhẹ ,  Thức uống ,  Bia ,  Nước ngọt ,  Trái cây","['Có wifi', 'Cho mua về', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Có bàn ngoài trời', 'Giữ xe máy miễn phí', 'Tip cho nhân viên', 'Có khu vực hút thuốc', 'Có thẻ thành viên', 'Có xuất hóa đơn đỏ', 'Có hỗ trợ hội thảo']","[{'name': 'Bãi Giữ Xe Ga Sài Gòn', 'address': '1 Nguyễn Thông, P. 9, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 1000   - 50  '}, {'name': 'Bãi Giữ Xe Đường Cao Thắng', 'address': 'Cao Thắng, P. 12, Quận 10, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 0   - 50  '}]",,
24,63340cb7b53fc66fec0031be,Gà rán và Mì Ý - Jollibee - BigC An Lạc,11,"BigC An Lạc, Quốc Lộ 1A, P. Bình Trị Đông",Quận Bình Tân,6.4,1.6K,[],[],6.8,6.4,6.2,6.2,6.4,https://shopeefood.vn/ho-chi-minh/ga-ran-va-mi-y-jollibee-bigc-an-lac?source_url=foody_ordernow_pc,Đang mở cửa  09:00 - 21:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",08:30 PM,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Quán ăn,50 người lớn,Món Á,"Ăn gia đình ,  Họp nhóm ,  Takeaway - Mang về","Thịt Gà ,  Gà rán ,  Hamburger ,  Cơm ,  Fastfood - Thức ăn nhanh","['Có wifi', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Giữ xe máy miễn phí']",[],,
25,63340cbeb53fc66fec0031bf,Bún Đậu Homemade - Ngô Gia Tự,80,"303 Ngô Gia Tự, P. 3",Quận 10,7.4,6.2K,[],[],8.0,7.9,7.2,7.2,6.8,https://shopeefood.vn/ho-chi-minh/bun-dau-homemade-ngo-gia-tu?source_url=foody_ordernow_pc,Đang mở cửa  10:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",21:30,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Quán ăn,30 người lớn,Món Việt,"Ăn gia đình ,  Họp nhóm ,  Tiếp khách","Bún ,  Chè ,  Lẩu ,  Bánh - Kẹo ,  Bánh tằm","['Có wifi', 'Cho mua về']",[],,
26,63340cc2b53fc66fec0031c0,Clover Korean House Food - Phan Liêm,1,"2 Phan Liêm, P. Đakao",Quận 1,8.0,304,[],[],8.0,8.0,8.0,8.0,8.0,https://shopeefood.vn/ho-chi-minh/clover-korean-house-food-phan-liem?source_url=foody_ordernow_pc,Đang mở cửa  09:00 - 21:40,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",,,,Quán ăn,,,,"Cơm Chiên ,  Hải sản ,  Cá ,  Cơm",[],"[{'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám - Điện Biên Phủ', 'address': 'Điện Biên Phủ, P. Đa Kao, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 500    '}, {'name': 'Bãi Xe Ô Tô Công Viên Lê Văn Tám', 'address': 'Hai Bà Trưng, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Công Viên Lê Văn Tám - Võ Thị Sáu', 'address': 'Võ Thị Sáu, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Bệnh Viện Nhi Đồng 2 - Nguyễn Du', 'address': 'Nguyễn Du, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Diamond Plaza', 'address': '34 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 09:30-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Nhà Văn Hóa Thanh Niên', 'address': 'Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Đường Lê Duẩn', 'address': 'Lê Duẩn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-23:00', 'capacity': '- Sức chứa: 2000    '}]",,
27,63340cc3b53fc66fec0031c1,Kichi Kichi Lẩu Băng Chuyền - Vincom Thủ Đức,316,"Tầng 3, Vincom Thủ Đức, 216 Võ Văn Ngân",Tp. Thủ Đức,8.8,28.6K,[],[],8.9,8.6,8.9,8.9,8.8,,Đang mở cửa  09:00 - 21:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",08:30 PM,Khoảng 10 - 15 phút,Các ngày lễ trong năm,Nhà hàng,50 người lớn,"Món Á ,  Món Nhật","Đãi tiệc ,  Ăn gia đình ,  Hẹn hò ,  Họp nhóm",Lẩu,"['Cho mua về', 'Giữ xe máy miễn phí']",[],www.kichi.com.vn,
28,63340cc6b53fc66fec0031c2,An Nam Quán - Gà Lên Mâm - Nguyễn Bỉnh Khiêm,187,"51B Tú Xương, P. 7",Quận 3,7.1,141.7K,[],[],7.3,6.5,7.5,7.1,6.9,https://shopeefood.vn/ho-chi-minh/an-nam-quan?source_url=foody_ordernow_pc,Đang mở cửa  11:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",09:30 PM,Khoảng 2 - 5 phút,Các ngày lễ trong năm,Quán ăn,65 người lớn,Món Quảng,"Ăn gia đình ,  Hẹn hò ,  Họp nhóm ,  Tiếp khách",Lẩu,"['Có wifi', 'Có máy lạnh & điều hòa', 'Trả bằng thẻ', 'Có chỗ đậu ôtô', 'Có phòng riêng']","[{'name': 'Bãi Giữ Xe Ga Sài Gòn', 'address': '1 Nguyễn Thông, P. 9, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 1000   - 50  '}, {'name': 'Bãi Giữ Xe Công Viên Tao Đàn - Cách Mạng Tháng 8', 'address': 'Cách Mạng Tháng 8, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-18:00', 'capacity': '- Sức chứa: 300    '}, {'name': 'Bãi Giữ Xe Công Viên Tao Đàn', 'address': 'Nguyễn Thị Minh Khai, P. 6, Quận 3, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-21:00', 'capacity': '- Sức chứa: 500    '}]",,
29,63340cc9b53fc66fec0031c3,Bánh Canh Cua Ngọc Trinh - Trần Xuân Soạn,143,"867 Trần Xuân Soạn, P. Tân Hưng",Quận 7,7.3,99.2K,[],[],6.9,6.9,7.7,7.2,7.6,https://shopeefood.vn/ho-chi-minh/ngoc-trinh-banh-canh-cua?source_url=foody_ordernow_pc,Đang mở cửa  07:00 - 20:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",20:30,Khoảng 5 - 10 phút,Các ngày lễ trong năm,Quán ăn,20 người lớn,Món Việt,"Ăn gia đình ,  Họp nhóm ,  Ăn vặt","Bún ,  Món nước ,  Bánh canh ,  Miến",['Cho mua về'],[],,
30,63340ccfb53fc66fec0031c4,Cơm Niêu Thiên Lý - Cửu Long,272,"87A Cửu Long, P. 15",Quận 10,6.9,83.4K,[],[],7.2,6.5,7.2,6.8,6.9,https://shopeefood.vn/ho-chi-minh/com-nieu-thien-ly-cuu-long?source_url=foody_ordernow_pc,Chưa mở cửa  10:00 - 14:30 | 16:00 - 21:30,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",09:30 PM,Khoảng 10 - 20 phút,Các ngày lễ trong năm,Quán ăn,100 người lớn,"Món Á ,  Singapore","Ăn gia đình ,  Họp nhóm ,  Tiếp khách","Thịt Gà ,  Cơm Niêu ,  Cơm Cháy ,  Bún ,  Hải sản ,  Cá ,  Cơm văn phòng ,  Cơm","['Có wifi', 'Có máy lạnh & điều hòa', 'Cho mua về', 'Giữ xe máy miễn phí']","[{'name': 'Bãi Giữ Xe Công Viên Lê Thị Riêng', 'address': 'Cách Mạng Tháng 8, P. 11, Quận 10, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:30', 'capacity': '- Sức chứa: 1000   - 30  '}]",,
31,63340cd1b53fc66fec0031c5,Pepper Lunch - Saigon Centre,59,"Tầng 5, Saigon Centre, 65 Lê Lợi, P. Bến Nghé",Quận 1,7.2,2.6K,[],[],7.5,7.4,7.3,7.4,6.5,https://shopeefood.vn/ho-chi-minh/pepper-lunch-saigon-centre?source_url=foody_ordernow_pc,Đang mở cửa  10:00 - 22:00,"Buổi sáng , Buổi trưa , Buổi xế , Buổi tối",09:30 PM,Khoảng 7 - 10 phút,Các ngày lễ trong năm,Nhà hàng,30 người lớn,"Món Á ,  Món Nhật","Đãi tiệc ,  Ăn gia đình ,  Họp nhóm","Thịt Bò ,  Lẩu ,  Cơm","['Có wifi', 'Có máy lạnh & điều hòa', 'Trả bằng thẻ', 'Giữ xe máy miễn phí']","[{'name': 'Bãi Giữ Xe Bảo Tàng Mỹ Thuật', 'address': '97 Phó Đức Chính, P. Nguyễn Thái Bình, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 100   - 50  '}, {'name': 'Bãi Giữ Xe Đường Hàm Nghi', 'address': 'Hàm Nghi, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Ô Tô 24/24 - Nam Kỳ Khởi Nghĩa', 'address': 'Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 0   - 100  '}, {'name': 'Bãi Xe Ô Tô Đường Lê Lai', 'address': 'Lê Lai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 0   - 50  '}, {'name': 'Bãi Giữ Xe Công Viên 23 Tháng 9', 'address': 'Lê Lai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Bitexco', 'address': 'Hải Triều, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 1000   - 50  '}, {'name': 'Bãi Xe Ô Tô Nhà Hát Lớn Thành Phố', 'address': 'Công Trường Lam Sơn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 50    '}, {'name': 'Bãi Giữ Xe Dinh Độc Lập', 'address': '135 Nam Kỳ Khởi Nghĩa, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-18:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Bệnh Viện Nhi Đồng 2 - Lý Tự Trọng', 'address': 'Lý Tự Trọng, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Nhà Hát Thành Phố', 'address': '7 Công Trường Lam Sơn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Vincom Center', 'address': '72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Diamond Plaza', 'address': '34 Lê Duẩn, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 09:30-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Đường Sách - Hai Bà Trưng', 'address': 'Hai Bà Trưng, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Đường Sách Nguyễn Văn Bình', 'address': 'Nguyễn Văn Bình, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Bưu Điện Thành Phố', 'address': 'Công Xã Paris, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-21:30', 'capacity': '- Sức chứa: 60    '}, {'name': 'Bãi Giữ Xe Đường Lê Duẩn', 'address': 'Lê Duẩn, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-23:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Chung Cư 42 Nguyễn Huệ', 'address': '42 Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 60    '}, {'name': 'Bãi Giữ Xe Phố Nguyễn Huệ - Hải Triều', 'address': 'Hải Triều, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-22:00', 'capacity': '- Sức chứa: 200    '}, {'name': 'Bãi Giữ Xe Phố Nguyễn Huệ - Tôn Thất Thiệp', 'address': 'Nguyễn Huệ, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 24:00-24:00', 'capacity': '- Sức chứa: 2000    '}, {'name': 'Bãi Giữ Xe Cung Văn Hóa Lao Động', 'address': '55B Nguyễn Thị Minh Khai, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 07:00-22:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Giữ Xe Galaxy Nguyễn Du', 'address': '116 Nguyễn Du, P. Bến Thành, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 08:00-23:00', 'capacity': '- Sức chứa: 1000    '}, {'name': 'Bãi Xe Công Viên Tao Đàn - Khuôn Viên Tao Đàn', 'address': 'Huyền Trân Công Chúa, P. Bến Nghé, Quận 1, TP. HCM', 'opening_time': '- Giờ mở cửa: 06:00-21:00', 'capacity': '- Sức chứa: 500    '}]",www.pepper-lunch.vn,"100,000 đ - 200,000 đ"
